sku_id,city_id,description,criticality,on_hand_qty,inventory_min,inventory_max,demand_monthly,forecast_source,shelf_life_days,order_cost_usd,holding_cost_usd,eoq_units,target_qty,max_allowed_qty,coverage_months,decision,recommended_qty,supplier_id,supplier_name,unit_price_usd,freight_cost_usd,lead_time_days,total_cost_usd,alternatives_evaluated,confidence,stockout_cost_usd,net_benefit_usd,needs_review,reason
B2B-BA01F8C1,NAVA,Socket Head Screw 111,A,103,79,169,15.01,modelo+estadistico,3650,47.33,1.5,90,169,66,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-BA01F8C1,OBRE,Socket Head Screw 111,A,120,47,115,11.42,modelo+estadistico,3650,72.83,1.5,68,115,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-BA5B29E9,NAVA,V-Belt 45,C,3,2,11,1.56,modelo+estadistico,1095,47.33,13.75,9,11,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.63,28.3,28.3,0,Stock is above the operating minimum: no replenishment needed
B2B-BA66F70D,OBRE,Jaw Coupling 141,C,2,1,5,0.94,modelo+estadistico,2555,84.17,120.375,4,5,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BB407E80,NAVA,Threaded Rod 65,C,21,27,134,17.95,modelo+estadistico,3650,47.33,0.25,107,134,113,6.3,COMPRAR,113,SUP-LOC-01,Suministros Coahuila,1.06,22.0,6.0,141.78,3,0.69,250.0,108.22,0,"21 units left against a minimum of 27. With a forecast demand of 17.9 per month, the economic order quantity of 107 units brings stock up to 134, about 6.3 months of consumption. Suministros Coahuila was chosen on lowest total cost among 3 offers that serve NAVA"
B2B-BB48D113,NAVA,Shaft Collar Assembly 17,C,2,2,7,1.17,modelo+estadistico,2555,75.67,126.75,5,7,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.75,72.07,72.07,0,Stock is above the operating minimum: no replenishment needed
B2B-BBAD61DA,NAVA,Motor Starter 199,C,1,1,1,0.12,modelo+estadistico,1825,102.5,309.5,0,1,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BBAD61DA,OBRE,Motor Starter 199,C,1,1,2,0.24,modelo+estadistico,1825,98.75,309.5,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.66,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BBCE2C7F,NAVA,Angular Contact Bearing 47,C,3,1,6,0.96,modelo+estadistico,1825,102.5,42.5,5,6,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-BBCE2C7F,OBRE,Angular Contact Bearing 47,C,0,1,3,0.42,modelo+estadistico,1825,98.75,42.5,2,3,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,85.74,85.74,0,Replenishing costs more than the stockout it prevents. Replenishing costs 631.20 USD and the stockout it prevents is valued at 85.74 USD on a criticality C part
B2B-BC0261A0,NAVA,Rotary Seal Kit 51,A,31,19,38,3.22,modelo+estadistico,730,47.33,3.25,19,38,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.61,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BC0261A0,OBRE,Rotary Seal Kit 51,A,70,41,94,8.87,modelo+estadistico,730,72.83,3.25,53,94,24,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.73,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BC1381D6,NAVA,Deep Groove Ball Bearing 53,C,2,1,2,0.29,modelo+estadistico,1825,47.33,33.75,1,2,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BC1381D6,OBRE,Deep Groove Ball Bearing 53,C,3,2,10,1.36,modelo+estadistico,1825,72.83,33.75,8,10,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.66,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BCACDBC5,OBRE,Flexible Coupling 150,C,1,1,3,0.4,modelo+estadistico,2555,84.17,127.125,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.46,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-BCDBA1AB,NAVA,Lip Seal 75,B,15,11,33,3.82,modelo+estadistico,730,47.33,2.5,22,33,18,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BCDBA1AB,OBRE,Lip Seal 75,B,20,24,71,7.95,modelo+estadistico,730,72.83,2.5,47,71,51,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.75,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 566.60 USD and the stockout it prevents is valued at 0.00 USD on a criticality B part
B2B-BDAF4359,OBRE,Shaft Collar Assembly 38,C,0,1,3,0.38,modelo+estadistico,2555,98.75,89.75,2,3,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.62,79.03,79.03,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1266.24 USD and the stockout it prevents is valued at 79.03 USD on a criticality C part
B2B-BDE7E450,NAVA,Socket Head Screw 117,C,12,10,67,9.6,modelo+estadistico,3650,43.5,0.5,57,67,55,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.74,249.81,249.81,0,Stock is above the operating minimum: no replenishment needed
B2B-BE2F9443,OBRE,Hydraulic Fluid 15,C,3,2,11,1.55,modelo+estadistico,180,72.83,5.75,9,11,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,23.84,23.84,0,Stock is above the operating minimum: no replenishment needed
B2B-BE792D40,NAVA,Lubrication Nipple 75,A,16,4,23,3.3,modelo+estadistico,180,43.5,7.5,19,23,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.43,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-BE792D40,OBRE,Lubrication Nipple 75,A,586,163,234,38.18,modelo+estadistico,180,40.5,7.5,71,234,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.36,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-BEC819FE,NAVA,Poly-V Belt 74,C,1,2,12,1.72,modelo+estadistico,1095,47.33,12.75,10,12,11,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,205.23,205.23,0,Replenishing costs more than the stockout it prevents. Replenishing costs 616.66 USD and the stockout it prevents is valued at 205.23 USD on a criticality C part
B2B-BEC819FE,OBRE,Poly-V Belt 74,C,3,2,10,1.46,modelo+estadistico,1095,72.83,12.75,8,10,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.51,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-BF2861EE,NAVA,Jaw Coupling 116,A,4,4,7,0.61,modelo+estadistico,2555,102.5,139.875,3,7,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.49,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-BF2861EE,OBRE,Jaw Coupling 116,A,4,8,13,1.41,modelo+estadistico,2555,98.75,139.875,5,13,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.77,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 5699.76 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-BF309321,OBRE,Flow Meter 174,C,1,1,2,0.26,modelo+estadistico,1825,84.17,283.25,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.44,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-BF74C68C,NAVA,Cylindrical Roller Bearing 178,C,2,2,10,1.34,modelo+estadistico,1825,47.33,29.25,8,10,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.61,123.32,123.32,0,Stock is above the operating minimum: no replenishment needed
B2B-BFD50E3B,NAVA,Chain Lubricant 162,B,1,5,15,1.76,modelo+estadistico,180,43.5,5.75,10,15,7,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,3311.82,3311.82,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 7 units would be consumed, and the smallest minimum order quantity is 9"
B2B-BFD50E3B,OBRE,Chain Lubricant 162,B,4,3,10,1.28,modelo+estadistico,180,40.5,5.75,7,10,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C087677A,NAVA,Flange Gasket 84,A,27,36,85,8.32,modelo+estadistico,730,47.33,3.5,49,85,58,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.75,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 882.72 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-C087677A,OBRE,Flange Gasket 84,A,98,38,103,10.97,modelo+estadistico,730,72.83,3.5,65,103,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.36,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C0CD5AFD,OBRE,Grease Cartridge 94,C,3,2,12,1.67,modelo+estadistico,180,40.5,6.25,10,12,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.38,72.08,72.08,1,Stock is above the operating minimum: no replenishment needed
B2B-C123CBE9,NAVA,CIP Gasket EPDM 20,B,14,11,35,4.02,modelo+estadistico,730,43.5,4.0,24,35,21,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.49,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C123CBE9,OBRE,CIP Gasket EPDM 20,B,2,3,16,2.31,modelo+estadistico,730,40.5,4.0,13,16,14,6.1,COMPRAR,14,SUP-LOC-02,Servicios Yaqui,16.96,26.0,7.0,263.44,2,0.91,3602.95,3339.51,0,"2 units left against a minimum of 3. With a forecast demand of 2.3 per month, the economic order quantity of 13 units brings stock up to 16, about 6.1 months of consumption. Servicios Yaqui was chosen on lowest total cost among 2 offers that serve OBRE"
B2B-C1A1C250,OBRE,Universal Joint 124,B,3,6,13,1.96,modelo+estadistico,2555,84.17,94.5,7,13,10,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,2405.75,2405.75,0,Replenishing costs more than the stockout it prevents. Replenishing costs 4061.80 USD and the stockout it prevents is valued at 2405.75 USD on a criticality B part
B2B-C229F0B7,NAVA,Stud Assembly 69,B,1,6,20,2.37,modelo+estadistico,3650,47.33,2.0,14,20,19,10.5,REVISAR,25,SUP-LOC-01,Suministros Coahuila,8.48,22.0,6.0,234.0,3,0.78,3626.08,3392.08,1,The minimum order quantity at Suministros Coahuila is 25 units and the allowed maximum is 19. Buying the minimum costs 234.00 USD and leaves 10.5 months of stock: the buyer has to decide
B2B-C229F0B7,OBRE,Stud Assembly 69,B,14,5,25,3.47,modelo+estadistico,3650,72.83,2.0,20,25,11,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C25C5DBD,NAVA,Flange Gasket 37,C,1,2,8,1.14,modelo+estadistico,730,47.33,2.25,6,8,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,170.05,170.05,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 730 days only 21 units would be consumed, and the smallest minimum order quantity is 22"
B2B-C25C5DBD,OBRE,Flange Gasket 37,C,3,3,19,2.74,modelo+estadistico,730,72.83,2.25,16,19,16,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,229.06,229.06,0,Stock is above the operating minimum: no replenishment needed
B2B-C2A87BCC,OBRE,Pillow Block Unit 153,C,1,1,3,0.4,modelo+estadistico,1825,72.83,33.75,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.7,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C2B5A6EF,NAVA,V-Belt 78,B,5,4,12,1.38,modelo+estadistico,1095,43.5,15.75,8,12,7,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.41,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C2B5A6EF,OBRE,V-Belt 78,B,3,2,9,1.3,modelo+estadistico,1095,40.5,15.75,7,9,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.51,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C2F95134,OBRE,Food Grade Grease 56,C,2,2,10,1.43,modelo+estadistico,180,40.5,6.125,8,10,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.79,144.2,144.2,0,Stock is above the operating minimum: no replenishment needed
B2B-C32DA82E,NAVA,Pillow Block Unit 58,B,1,3,8,0.94,modelo+estadistico,1825,75.67,48.625,5,8,7,7.4,APLAZADO,7,SUP-LOC-01,Suministros Coahuila,206.17,22.0,6.0,1465.19,3,0.44,2341.12,875.93,1,Does not fit in the discretionary budget of this run. It needs 1465.19 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 2341.12 USD
B2B-C32DA82E,OBRE,Pillow Block Unit 58,B,1,2,7,0.88,modelo+estadistico,1825,84.17,48.625,5,7,6,6.8,APLAZADO,6,SUP-LOC-01,Suministros Coahuila,206.17,55.0,10.0,1292.02,3,0.68,2129.38,837.36,1,Does not fit in the discretionary budget of this run. It needs 1292.02 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 2129.38 USD
B2B-C35A6370,NAVA,O-Ring NBR 32,C,21,10,51,7.22,modelo+estadistico,730,43.5,4.5,41,51,30,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C35B05E3,NAVA,Frequency Inverter 159,C,1,1,4,0.8,modelo+estadistico,1825,75.67,335.25,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,112.8,112.8,0,Stock is above the operating minimum: no replenishment needed
B2B-C35DDECF,NAVA,Torque Limiter 181,C,2,1,6,0.86,modelo+estadistico,2555,102.5,100.5,5,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.63,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C376292F,NAVA,Coalescing Element 120,A,60,33,59,6.0,modelo+estadistico,365,43.5,10.0,26,59,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C376292F,OBRE,Coalescing Element 120,A,14,23,43,3.9,modelo+estadistico,365,40.5,10.0,20,43,23,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1001.20 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-C3FB635C,OBRE,Threaded Rod 187,C,6,7,45,6.44,modelo+estadistico,3650,72.83,0.25,38,45,39,15.5,REVISAR,100,SUP-LOC-02,Servicios Yaqui,1.06,26.0,7.0,132.0,3,0.51,249.6,117.6,1,The minimum order quantity at Servicios Yaqui is 100 units and the allowed maximum is 39. Buying the minimum costs 132.00 USD and leaves 15.5 months of stock: the buyer has to decide
B2B-C41530EA,NAVA,Lip Seal 68,C,15,8,42,5.72,modelo+estadistico,730,47.33,3.0,34,42,27,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.83,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C4DEFB03,NAVA,Deep Groove Ball Bearing 147,B,1,3,8,0.9,modelo+estadistico,1825,102.5,63.0,5,8,7,7.8,APLAZADO,7,SUP-NAT-01,Industrial Bajio,282.24,55.0,16.0,2030.68,2,0.78,2202.86,172.18,1,Does not fit in the discretionary budget of this run. It needs 2030.68 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 2202.86 USD
B2B-C4DEFB03,OBRE,Deep Groove Ball Bearing 147,B,0,2,5,0.62,modelo+estadistico,1825,98.75,63.0,3,5,5,8.1,APLAZADO,5,SUP-NAT-02,Refacciones del Norte,282.24,60.0,18.0,1471.2,2,1.0,1848.22,377.02,1,Does not fit in the discretionary budget of this run. It needs 1471.20 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 1848.22 USD
B2B-C4F60C29,OBRE,Motor Starter 99,C,1,1,2,0.18,modelo+estadistico,1825,265.83,537.0,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.88,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C5497407,NAVA,Hydraulic Fluid 172,A,5,9,17,1.46,modelo+estadistico,180,47.33,7.25,8,17,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 2 units would be consumed, and the smallest minimum order quantity is 7"
B2B-C5497407,OBRE,Hydraulic Fluid 172,A,106,41,88,9.09,modelo+estadistico,180,72.83,7.25,47,88,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.29,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C58A4EA7,NAVA,Angular Contact Bearing 17,B,2,2,4,0.44,modelo+estadistico,1825,75.67,53.75,2,4,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C58A4EA7,OBRE,Angular Contact Bearing 17,B,4,5,13,1.64,modelo+estadistico,1825,84.17,53.75,8,13,9,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2106.10 USD and the stockout it prevents is valued at 0.00 USD on a criticality B part
B2B-C59FECA1,OBRE,Toothed Belt 141,C,1,2,10,1.45,modelo+estadistico,1095,72.83,14.5,8,10,9,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.37,191.36,191.36,1,Replenishing costs more than the stockout it prevents. Replenishing costs 579.32 USD and the stockout it prevents is valued at 191.36 USD on a criticality C part
B2B-C5E77021,NAVA,Flange Gasket 57,C,20,5,34,4.96,modelo+estadistico,730,43.5,3.5,29,34,14,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.4,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C5FD603B,NAVA,Shaft Collar Assembly 156,C,4,2,7,1.04,modelo+estadistico,2555,75.67,80.375,5,7,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.64,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C66F3CB8,NAVA,Temperature Probe 67,B,2,2,5,0.65,modelo+estadistico,1825,75.67,163.0,3,5,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C66F3CB8,OBRE,Temperature Probe 67,B,3,1,5,0.9,modelo+estadistico,1825,84.17,163.0,4,5,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.52,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C6AE6A43,NAVA,Deep Groove Ball Bearing 177,C,2,1,3,0.4,modelo+estadistico,1825,102.5,63.25,2,3,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C6AE6A43,OBRE,Deep Groove Ball Bearing 177,C,0,1,3,0.46,modelo+estadistico,1825,98.75,63.25,2,3,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,92.18,92.18,0,Replenishing costs more than the stockout it prevents. Replenishing costs 910.08 USD and the stockout it prevents is valued at 92.18 USD on a criticality C part
B2B-C6B6C3CE,OBRE,Photoelectric Sensor 60,B,0,1,3,0.39,modelo+estadistico,1825,84.17,226.75,2,3,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,1291.77,1291.77,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2939.26 USD and the stockout it prevents is valued at 1291.77 USD on a criticality B part
B2B-C6CD455C,NAVA,Coalescing Element 185,C,6,2,13,1.96,modelo+estadistico,365,47.33,8.0,11,13,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C6CD455C,OBRE,Coalescing Element 185,C,4,2,12,1.78,modelo+estadistico,365,72.83,8.0,10,12,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.51,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C6DE0B12,OBRE,Pillow Block Unit 17,C,1,1,3,0.44,modelo+estadistico,1825,84.17,46.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C715C8A5,NAVA,Flat Belt 82,C,1,2,9,1.3,modelo+estadistico,1095,43.5,14.0,7,9,8,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.59,181.87,181.87,0,Replenishing costs more than the stockout it prevents. Replenishing costs 496.88 USD and the stockout it prevents is valued at 181.87 USD on a criticality C part
B2B-C75D3F14,NAVA,O-Ring NBR 185,C,4,2,11,1.5,modelo+estadistico,730,47.33,5.0,9,11,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C7D79BEA,NAVA,Cylindrical Roller Bearing 151,C,6,2,11,1.5,modelo+estadistico,1825,75.67,39.5,9,11,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.49,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C7E494A0,NAVA,Proximity Sensor 145,C,2,1,3,0.46,modelo+estadistico,1825,102.5,162.125,2,3,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.51,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C7E494A0,OBRE,Proximity Sensor 145,C,0,1,4,0.57,modelo+estadistico,1825,98.75,162.125,3,4,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.84,108.62,108.62,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2965.28 USD and the stockout it prevents is valued at 108.62 USD on a criticality C part
B2B-C7E73682,NAVA,Flat Belt 157,B,4,2,9,1.27,modelo+estadistico,1095,43.5,22.25,7,9,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.4,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C7E73682,OBRE,Flat Belt 157,B,2,2,9,1.19,modelo+estadistico,1095,40.5,22.25,7,9,7,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.66,1264.57,1264.57,0,Stock is above the operating minimum: no replenishment needed
B2B-C7F8E1D0,NAVA,V-Belt 172,C,1,2,9,1.33,modelo+estadistico,1095,47.33,15.75,7,9,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,183.88,183.88,1,Replenishing costs more than the stockout it prevents. Replenishing costs 556.24 USD and the stockout it prevents is valued at 183.88 USD on a criticality C part
B2B-C8B37B0E,OBRE,Pillow Block Unit 139,A,18,20,34,3.47,modelo+estadistico,1825,84.17,37.75,14,34,16,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2615.96 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-C8F1EC72,NAVA,Stud Assembly 148,C,27,10,65,9.27,modelo+estadistico,3650,43.5,1.75,55,65,38,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.44,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C8F1EC72,OBRE,Stud Assembly 148,C,2,3,17,2.36,modelo+estadistico,3650,40.5,1.75,14,17,15,12.3,REVISAR,29,SUP-LOC-02,Servicios Yaqui,7.42,26.0,7.0,241.18,2,0.78,226.39,-14.79,1,The minimum order quantity at Servicios Yaqui is 29 units and the allowed maximum is 15. Buying the minimum costs 241.18 USD and leaves 12.3 months of stock: the buyer has to decide
B2B-C8F44B59,NAVA,Flat Belt 181,B,5,5,14,1.6,modelo+estadistico,1095,43.5,16.5,9,14,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.43,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C8F44B59,OBRE,Flat Belt 181,B,5,9,23,2.88,modelo+estadistico,1095,40.5,16.5,14,23,18,6.2,APLAZADO,18,SUP-LOC-02,Servicios Yaqui,69.96,26.0,7.0,1285.28,2,0.77,2129.93,844.65,1,Does not fit in the discretionary budget of this run. It needs 1285.28 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 2129.93 USD
B2B-C9219679,NAVA,Tapered Roller Bearing 194,C,2,1,3,0.35,modelo+estadistico,1825,75.67,39.5,2,3,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C9219679,OBRE,Tapered Roller Bearing 194,C,1,1,6,0.85,modelo+estadistico,1825,84.17,39.5,5,6,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,125.87,125.87,0,Stock is above the operating minimum: no replenishment needed
B2B-C95DCDBA,OBRE,Pillow Block Unit 147,A,15,4,10,1.0,modelo+estadistico,1825,84.17,49.25,6,10,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.48,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-C9C8DECD,NAVA,Level Sensor 16,B,1,1,2,0.24,modelo+estadistico,1825,75.67,180.25,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-C9C8DECD,OBRE,Level Sensor 16,B,1,6,11,2.17,modelo+estadistico,1825,84.17,180.25,5,11,10,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,3543.29,3543.29,1,Replenishing costs more than the stockout it prevents. Replenishing costs 7697.60 USD and the stockout it prevents is valued at 3543.29 USD on a criticality B part
B2B-CA94CACA,NAVA,Toothed Belt 101,B,2,4,12,1.42,modelo+estadistico,1095,43.5,16.25,8,12,10,7.0,COMPRAR,10,SUP-LOC-01,Suministros Coahuila,68.9,22.0,6.0,711.0,2,0.49,2273.45,1562.45,1,"2 units left against a minimum of 4. With a forecast demand of 1.4 per month, the economic order quantity of 8 units brings stock up to 12, about 7.0 months of consumption. Suministros Coahuila was chosen on lowest total cost among 2 offers that serve NAVA. Low confidence in the forecast: needs human validation"
B2B-CA94CACA,OBRE,Toothed Belt 101,B,4,5,16,1.88,modelo+estadistico,1095,40.5,16.25,11,16,12,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.55,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 852.80 USD and the stockout it prevents is valued at 0.00 USD on a criticality B part
B2B-CAB8C45B,NAVA,Lip Seal 46,C,5,4,23,3.32,modelo+estadistico,730,47.33,3.5,19,23,18,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.71,201.51,201.51,0,Stock is above the operating minimum: no replenishment needed
B2B-CAD029A6,OBRE,Gear Oil 133,B,3,2,8,1.08,modelo+estadistico,180,40.5,7.5,6,8,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-CAF04013,NAVA,Temperature Probe 101,B,1,2,5,0.55,modelo+estadistico,1825,75.67,157.75,3,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.78,380.35,380.35,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2697.44 USD and the stockout it prevents is valued at 380.35 USD on a criticality B part
