offer_id,supplier_id,sku_id,unit_price_usd,moq,capacity_per_month,currency
SUP-LOC-02_B2B-5AF5C3C6,SUP-LOC-02,B2B-5AF5C3C6,8.48,25,183,USD
SUP-NAT-01_B2B-5B018433,SUP-NAT-01,B2B-5B018433,483.28,1,63,USD
SUP-NAT-02_B2B-5B018433,SUP-NAT-02,B2B-5B018433,483.28,1,63,USD
SUP-LOC-01_B2B-5B101B3D,SUP-LOC-01,B2B-5B101B3D,1.06,100,360,USD
SUP-LOC-02_B2B-5B101B3D,SUP-LOC-02,B2B-5B101B3D,1.06,100,360,USD
SUP-LOC-01_B2B-5B3B7057,SUP-LOC-01,B2B-5B3B7057,23.32,9,189,USD
SUP-LOC-02_B2B-5B3B7057,SUP-LOC-02,B2B-5B3B7057,23.32,9,189,USD
SUP-LOC-01_B2B-5B481946,SUP-LOC-01,B2B-5B481946,1038.8,1,36,USD
SUP-NAT-01_B2B-5B481946,SUP-NAT-01,B2B-5B481946,1097.6,1,36,USD
SUP-NAT-02_B2B-5B481946,SUP-NAT-02,B2B-5B481946,1097.6,1,36,USD
SUP-LOC-01_B2B-5BC556C6,SUP-LOC-01,B2B-5BC556C6,13.25,16,234,USD
SUP-LOC-02_B2B-5BC556C6,SUP-LOC-02,B2B-5BC556C6,13.25,16,234,USD
SUP-NAT-01_B2B-5BC556C6,SUP-NAT-01,B2B-5BC556C6,14.0,16,234,USD
SUP-LOC-01_B2B-5C185880,SUP-LOC-01,B2B-5C185880,27.56,8,105,USD
SUP-LOC-02_B2B-5C185880,SUP-LOC-02,B2B-5C185880,27.56,8,105,USD
SUP-NAT-01_B2B-5C185880,SUP-NAT-01,B2B-5C185880,29.12,8,105,USD
SUP-LOC-01_B2B-5C23004B,SUP-LOC-01,B2B-5C23004B,7.42,29,360,USD
SUP-LOC-02_B2B-5C23004B,SUP-LOC-02,B2B-5C23004B,7.42,29,360,USD
SUP-NAT-01_B2B-5C23004B,SUP-NAT-01,B2B-5C23004B,7.84,29,360,USD
SUP-LOC-01_B2B-5C5A758C,SUP-LOC-01,B2B-5C5A758C,24.38,9,351,USD
SUP-LOC-02_B2B-5C5A758C,SUP-LOC-02,B2B-5C5A758C,24.38,9,351,USD
SUP-NAT-01_B2B-5C5A758C,SUP-NAT-01,B2B-5C5A758C,25.76,9,351,USD
SUP-NAT-01_B2B-5CE18479,SUP-NAT-01,B2B-5CE18479,332.64,1,27,USD
SUP-NAT-02_B2B-5CE18479,SUP-NAT-02,B2B-5CE18479,332.64,1,27,USD
SUP-LOC-01_B2B-5DF47B5D,SUP-LOC-01,B2B-5DF47B5D,7.42,29,261,USD
SUP-LOC-02_B2B-5DF47B5D,SUP-LOC-02,B2B-5DF47B5D,7.42,29,261,USD
SUP-NAT-01_B2B-5DF47B5D,SUP-NAT-01,B2B-5DF47B5D,7.84,29,261,USD
SUP-LOC-01_B2B-5EA92CE9,SUP-LOC-01,B2B-5EA92CE9,36.04,6,102,USD
SUP-LOC-02_B2B-5EA92CE9,SUP-LOC-02,B2B-5EA92CE9,36.04,6,102,USD
SUP-LOC-01_B2B-5EB47646,SUP-LOC-01,B2B-5EB47646,43.46,5,111,USD
SUP-LOC-02_B2B-5EB47646,SUP-LOC-02,B2B-5EB47646,43.46,5,111,USD
SUP-LOC-01_B2B-5ED575A1,SUP-LOC-01,B2B-5ED575A1,39.22,5,174,USD
SUP-LOC-02_B2B-5ED575A1,SUP-LOC-02,B2B-5ED575A1,39.22,5,174,USD
SUP-OEM-01_B2B-5EEF176B,SUP-OEM-01,B2B-5EEF176B,2553.46,1,12,USD
SUP-OEM-02_B2B-5EEF176B,SUP-OEM-02,B2B-5EEF176B,2553.46,1,12,USD
SUP-LOC-01_B2B-5F93DB8B,SUP-LOC-01,B2B-5F93DB8B,148.4,1,66,USD
SUP-LOC-02_B2B-5F93DB8B,SUP-LOC-02,B2B-5F93DB8B,148.4,1,66,USD
SUP-LOC-01_B2B-5FEE409E,SUP-LOC-01,B2B-5FEE409E,659.32,1,36,USD
SUP-NAT-01_B2B-5FEE409E,SUP-NAT-01,B2B-5FEE409E,696.64,1,36,USD
SUP-NAT-02_B2B-5FEE409E,SUP-NAT-02,B2B-5FEE409E,696.64,1,36,USD
SUP-NAT-01_B2B-6123EB6D,SUP-NAT-01,B2B-6123EB6D,682.08,1,30,USD
SUP-NAT-02_B2B-6123EB6D,SUP-NAT-02,B2B-6123EB6D,682.08,1,30,USD
SUP-LOC-01_B2B-614FB6A0,SUP-LOC-01,B2B-614FB6A0,125.08,2,81,USD
SUP-LOC-02_B2B-614FB6A0,SUP-LOC-02,B2B-614FB6A0,125.08,2,81,USD
SUP-NAT-01_B2B-614FB6A0,SUP-NAT-01,B2B-614FB6A0,132.16,2,81,USD
SUP-LOC-01_B2B-61AF0245,SUP-LOC-01,B2B-61AF0245,25.44,8,141,USD
SUP-LOC-02_B2B-61AF0245,SUP-LOC-02,B2B-61AF0245,25.44,8,141,USD
SUP-NAT-01_B2B-61AF0245,SUP-NAT-01,B2B-61AF0245,26.88,8,141,USD
SUP-LOC-01_B2B-61EBD1BE,SUP-LOC-01,B2B-61EBD1BE,51.94,4,72,USD
SUP-LOC-02_B2B-61EBD1BE,SUP-LOC-02,B2B-61EBD1BE,51.94,4,72,USD
SUP-LOC-01_B2B-6292ED51,SUP-LOC-01,B2B-6292ED51,58.3,4,132,USD
SUP-LOC-02_B2B-6292ED51,SUP-LOC-02,B2B-6292ED51,58.3,4,132,USD
SUP-LOC-01_B2B-63DEB13D,SUP-LOC-01,B2B-63DEB13D,12.72,17,153,USD
SUP-LOC-02_B2B-63DEB13D,SUP-LOC-02,B2B-63DEB13D,12.72,17,153,USD
SUP-NAT-01_B2B-63DEB13D,SUP-NAT-01,B2B-63DEB13D,13.44,17,153,USD
SUP-LOC-01_B2B-63E1C5CE,SUP-LOC-01,B2B-63E1C5CE,3.18,67,405,USD
SUP-LOC-02_B2B-63E1C5CE,SUP-LOC-02,B2B-63E1C5CE,3.18,67,405,USD
SUP-LOC-01_B2B-6408C53C,SUP-LOC-01,B2B-6408C53C,131.44,2,60,USD
SUP-LOC-02_B2B-6408C53C,SUP-LOC-02,B2B-6408C53C,131.44,2,60,USD
SUP-LOC-01_B2B-6450579B,SUP-LOC-01,B2B-6450579B,185.5,1,57,USD
SUP-NAT-01_B2B-6450579B,SUP-NAT-01,B2B-6450579B,196.0,1,57,USD
SUP-NAT-02_B2B-6450579B,SUP-NAT-02,B2B-6450579B,196.0,1,57,USD
SUP-LOC-01_B2B-6459EB20,SUP-LOC-01,B2B-6459EB20,45.58,5,102,USD
SUP-LOC-02_B2B-6459EB20,SUP-LOC-02,B2B-6459EB20,45.58,5,102,USD
SUP-LOC-01_B2B-64ABFD43,SUP-LOC-01,B2B-64ABFD43,31.8,7,267,USD
SUP-LOC-02_B2B-64ABFD43,SUP-LOC-02,B2B-64ABFD43,31.8,7,267,USD
SUP-LOC-01_B2B-64B0BE04,SUP-LOC-01,B2B-64B0BE04,255.46,1,39,USD
SUP-NAT-01_B2B-64B0BE04,SUP-NAT-01,B2B-64B0BE04,269.92,1,39,USD
SUP-NAT-02_B2B-64B0BE04,SUP-NAT-02,B2B-64B0BE04,269.92,1,39,USD
SUP-LOC-01_B2B-64F486B0,SUP-LOC-01,B2B-64F486B0,146.28,1,69,USD
SUP-LOC-02_B2B-64F486B0,SUP-LOC-02,B2B-64F486B0,146.28,1,69,USD
SUP-OEM-01_B2B-6514BBB7,SUP-OEM-01,B2B-6514BBB7,2712.06,1,18,USD
SUP-OEM-02_B2B-6514BBB7,SUP-OEM-02,B2B-6514BBB7,2712.06,1,18,USD
SUP-NAT-01_B2B-6543364B,SUP-NAT-01,B2B-6543364B,338.24,1,63,USD
SUP-NAT-02_B2B-6543364B,SUP-NAT-02,B2B-6543364B,338.24,1,63,USD
SUP-LOC-01_B2B-655B3944,SUP-LOC-01,B2B-655B3944,20.14,11,231,USD
SUP-LOC-02_B2B-655B3944,SUP-LOC-02,B2B-655B3944,20.14,11,231,USD
SUP-NAT-01_B2B-655B3944,SUP-NAT-01,B2B-655B3944,21.28,11,231,USD
SUP-NAT-01_B2B-665157BD,SUP-NAT-01,B2B-665157BD,2467.36,1,30,USD
SUP-OEM-01_B2B-665157BD,SUP-OEM-01,B2B-665157BD,2687.66,1,30,USD
SUP-OEM-02_B2B-665157BD,SUP-OEM-02,B2B-665157BD,2687.66,1,30,USD
SUP-LOC-01_B2B-667437F2,SUP-LOC-01,B2B-667437F2,66.25,3,99,USD
SUP-LOC-02_B2B-667437F2,SUP-LOC-02,B2B-667437F2,66.25,3,99,USD
SUP-NAT-01_B2B-667437F2,SUP-NAT-01,B2B-667437F2,70.0,3,99,USD
SUP-LOC-01_B2B-66AC9297,SUP-LOC-01,B2B-66AC9297,31.8,7,96,USD
SUP-LOC-02_B2B-66AC9297,SUP-LOC-02,B2B-66AC9297,31.8,7,96,USD
SUP-NAT-01_B2B-66AC9297,SUP-NAT-01,B2B-66AC9297,33.6,7,96,USD
SUP-LOC-01_B2B-66E0279E,SUP-LOC-01,B2B-66E0279E,36.04,6,297,USD
SUP-LOC-02_B2B-66E0279E,SUP-LOC-02,B2B-66E0279E,36.04,6,297,USD
SUP-LOC-01_B2B-66F1A5FB,SUP-LOC-01,B2B-66F1A5FB,118.72,2,57,USD
SUP-LOC-02_B2B-66F1A5FB,SUP-LOC-02,B2B-66F1A5FB,118.72,2,57,USD
SUP-LOC-01_B2B-6714F776,SUP-LOC-01,B2B-6714F776,24.38,9,168,USD
SUP-LOC-02_B2B-6714F776,SUP-LOC-02,B2B-6714F776,24.38,9,168,USD
SUP-NAT-01_B2B-6714F776,SUP-NAT-01,B2B-6714F776,25.76,9,168,USD
SUP-LOC-01_B2B-67B5178B,SUP-LOC-01,B2B-67B5178B,21.2,10,201,USD
SUP-LOC-02_B2B-67B5178B,SUP-LOC-02,B2B-67B5178B,21.2,10,201,USD
SUP-NAT-01_B2B-67C435EA,SUP-NAT-01,B2B-67C435EA,848.96,1,27,USD
SUP-NAT-02_B2B-67C435EA,SUP-NAT-02,B2B-67C435EA,848.96,1,27,USD
SUP-LOC-01_B2B-6826C345,SUP-LOC-01,B2B-6826C345,7.42,29,459,USD
SUP-LOC-02_B2B-6826C345,SUP-LOC-02,B2B-6826C345,7.42,29,459,USD
SUP-LOC-01_B2B-68342F29,SUP-LOC-01,B2B-68342F29,605.26,1,42,USD
SUP-NAT-01_B2B-68342F29,SUP-NAT-01,B2B-68342F29,639.52,1,42,USD
SUP-NAT-02_B2B-68342F29,SUP-NAT-02,B2B-68342F29,639.52,1,42,USD
SUP-LOC-01_B2B-68C2828B,SUP-LOC-01,B2B-68C2828B,11.66,18,279,USD
SUP-LOC-02_B2B-68C2828B,SUP-LOC-02,B2B-68C2828B,11.66,18,279,USD
SUP-NAT-01_B2B-68C2828B,SUP-NAT-01,B2B-68C2828B,12.32,18,279,USD
SUP-LOC-01_B2B-68D00C2E,SUP-LOC-01,B2B-68D00C2E,9.54,22,222,USD
SUP-LOC-02_B2B-68D00C2E,SUP-LOC-02,B2B-68D00C2E,9.54,22,222,USD
SUP-LOC-01_B2B-690956F0,SUP-LOC-01,B2B-690956F0,517.28,1,27,USD
SUP-NAT-01_B2B-690956F0,SUP-NAT-01,B2B-690956F0,546.56,1,27,USD
SUP-NAT-02_B2B-690956F0,SUP-NAT-02,B2B-690956F0,546.56,1,27,USD
SUP-LOC-01_B2B-696FB817,SUP-LOC-01,B2B-696FB817,1.06,100,396,USD
SUP-LOC-02_B2B-696FB817,SUP-LOC-02,B2B-696FB817,1.06,100,396,USD
SUP-LOC-01_B2B-697489DE,SUP-LOC-01,B2B-697489DE,485.48,1,33,USD
SUP-NAT-01_B2B-697489DE,SUP-NAT-01,B2B-697489DE,512.96,1,33,USD
SUP-NAT-02_B2B-697489DE,SUP-NAT-02,B2B-697489DE,512.96,1,33,USD
SUP-LOC-01_B2B-69BE22C9,SUP-LOC-01,B2B-69BE22C9,13.78,15,189,USD
SUP-LOC-02_B2B-69BE22C9,SUP-LOC-02,B2B-69BE22C9,13.78,15,189,USD
SUP-NAT-01_B2B-69BE22C9,SUP-NAT-01,B2B-69BE22C9,14.56,15,189,USD
SUP-LOC-01_B2B-69D0A639,SUP-LOC-01,B2B-69D0A639,34.98,6,207,USD
SUP-LOC-02_B2B-69D0A639,SUP-LOC-02,B2B-69D0A639,34.98,6,207,USD
SUP-NAT-01_B2B-6A1C5FE0,SUP-NAT-01,B2B-6A1C5FE0,253.12,1,66,USD
SUP-NAT-02_B2B-6A1C5FE0,SUP-NAT-02,B2B-6A1C5FE0,253.12,1,66,USD
SUP-NAT-01_B2B-6B2428F6,SUP-NAT-01,B2B-6B2428F6,888.16,1,33,USD
SUP-NAT-02_B2B-6B2428F6,SUP-NAT-02,B2B-6B2428F6,888.16,1,33,USD
SUP-NAT-01_B2B-6B34F25D,SUP-NAT-01,B2B-6B34F25D,2838.08,1,36,USD
SUP-OEM-01_B2B-6B34F25D,SUP-OEM-01,B2B-6B34F25D,3091.48,1,36,USD
SUP-OEM-02_B2B-6B34F25D,SUP-OEM-02,B2B-6B34F25D,3091.48,1,36,USD
SUP-LOC-01_B2B-6D1657D3,SUP-LOC-01,B2B-6D1657D3,33.92,6,363,USD
SUP-LOC-02_B2B-6D1657D3,SUP-LOC-02,B2B-6D1657D3,33.92,6,363,USD
SUP-LOC-01_B2B-6D560776,SUP-LOC-01,B2B-6D560776,38.16,6,114,USD
SUP-LOC-02_B2B-6D560776,SUP-LOC-02,B2B-6D560776,38.16,6,114,USD
SUP-NAT-01_B2B-6D560776,SUP-NAT-01,B2B-6D560776,40.32,6,114,USD
SUP-NAT-01_B2B-6E34BD05,SUP-NAT-01,B2B-6E34BD05,473.76,1,78,USD
SUP-NAT-02_B2B-6E34BD05,SUP-NAT-02,B2B-6E34BD05,473.76,1,78,USD
SUP-LOC-01_B2B-6E990172,SUP-LOC-01,B2B-6E990172,29.68,7,453,USD
SUP-LOC-02_B2B-6E990172,SUP-LOC-02,B2B-6E990172,29.68,7,453,USD
SUP-LOC-01_B2B-6EB0D5A5,SUP-LOC-01,B2B-6EB0D5A5,38.16,6,153,USD
SUP-LOC-02_B2B-6EB0D5A5,SUP-LOC-02,B2B-6EB0D5A5,38.16,6,153,USD
SUP-NAT-01_B2B-6EB0D5A5,SUP-NAT-01,B2B-6EB0D5A5,40.32,6,153,USD
SUP-LOC-01_B2B-6F02ED2B,SUP-LOC-01,B2B-6F02ED2B,1142.68,1,126,USD
SUP-NAT-01_B2B-6F02ED2B,SUP-NAT-01,B2B-6F02ED2B,1207.36,1,126,USD
SUP-NAT-02_B2B-6F02ED2B,SUP-NAT-02,B2B-6F02ED2B,1207.36,1,126,USD
SUP-LOC-01_B2B-6F298F15,SUP-LOC-01,B2B-6F298F15,46.64,5,252,USD
SUP-LOC-02_B2B-6F298F15,SUP-LOC-02,B2B-6F298F15,46.64,5,252,USD
SUP-NAT-01_B2B-6F298F15,SUP-NAT-01,B2B-6F298F15,49.28,5,252,USD
SUP-LOC-01_B2B-6F97381C,SUP-LOC-01,B2B-6F97381C,9.54,22,219,USD
SUP-LOC-02_B2B-6F97381C,SUP-LOC-02,B2B-6F97381C,9.54,22,219,USD
SUP-NAT-01_B2B-6FC52F87,SUP-NAT-01,B2B-6FC52F87,235.2,1,108,USD
SUP-NAT-02_B2B-6FC52F87,SUP-NAT-02,B2B-6FC52F87,235.2,1,108,USD
SUP-NAT-01_B2B-704AE895,SUP-NAT-01,B2B-704AE895,175.84,1,66,USD
SUP-NAT-02_B2B-704AE895,SUP-NAT-02,B2B-704AE895,175.84,1,66,USD
SUP-LOC-01_B2B-70B45E53,SUP-LOC-01,B2B-70B45E53,13.78,15,192,USD
SUP-LOC-02_B2B-70B45E53,SUP-LOC-02,B2B-70B45E53,13.78,15,192,USD
SUP-LOC-01_B2B-70D2C0EA,SUP-LOC-01,B2B-70D2C0EA,3.18,67,489,USD
SUP-LOC-02_B2B-70D2C0EA,SUP-LOC-02,B2B-70D2C0EA,3.18,67,489,USD
SUP-NAT-01_B2B-70D2C0EA,SUP-NAT-01,B2B-70D2C0EA,3.36,67,489,USD
SUP-LOC-01_B2B-70FBB833,SUP-LOC-01,B2B-70FBB833,15.9,13,186,USD
SUP-LOC-02_B2B-70FBB833,SUP-LOC-02,B2B-70FBB833,15.9,13,186,USD
SUP-LOC-01_B2B-7113764C,SUP-LOC-01,B2B-7113764C,4.24,50,330,USD
SUP-LOC-02_B2B-7113764C,SUP-LOC-02,B2B-7113764C,4.24,50,330,USD
SUP-NAT-01_B2B-7113764C,SUP-NAT-01,B2B-7113764C,4.48,50,330,USD
SUP-LOC-01_B2B-71CFF1C0,SUP-LOC-01,B2B-71CFF1C0,377.36,1,33,USD
SUP-NAT-01_B2B-71CFF1C0,SUP-NAT-01,B2B-71CFF1C0,398.72,1,33,USD
SUP-NAT-02_B2B-71CFF1C0,SUP-NAT-02,B2B-71CFF1C0,398.72,1,33,USD
SUP-LOC-01_B2B-722E0F62,SUP-LOC-01,B2B-722E0F62,18.02,12,222,USD
SUP-LOC-02_B2B-722E0F62,SUP-LOC-02,B2B-722E0F62,18.02,12,222,USD
SUP-NAT-01_B2B-722E0F62,SUP-NAT-01,B2B-722E0F62,19.04,12,222,USD
SUP-LOC-01_B2B-7251856A,SUP-LOC-01,B2B-7251856A,18.02,12,117,USD
SUP-LOC-02_B2B-7251856A,SUP-LOC-02,B2B-7251856A,18.02,12,117,USD
SUP-NAT-01_B2B-7251856A,SUP-NAT-01,B2B-7251856A,19.04,12,117,USD
SUP-LOC-01_B2B-7252717A,SUP-LOC-01,B2B-7252717A,5.3,40,411,USD
SUP-LOC-02_B2B-7252717A,SUP-LOC-02,B2B-7252717A,5.3,40,411,USD
SUP-NAT-01_B2B-7252717A,SUP-NAT-01,B2B-7252717A,5.6,40,411,USD
SUP-NAT-01_B2B-72D05D17,SUP-NAT-01,B2B-72D05D17,337.12,1,27,USD
SUP-NAT-02_B2B-72D05D17,SUP-NAT-02,B2B-72D05D17,337.12,1,27,USD
SUP-LOC-01_B2B-73279405,SUP-LOC-01,B2B-73279405,31.8,7,87,USD
SUP-LOC-02_B2B-73279405,SUP-LOC-02,B2B-73279405,31.8,7,87,USD
SUP-LOC-01_B2B-732A3856,SUP-LOC-01,B2B-732A3856,9.54,22,213,USD
SUP-LOC-02_B2B-732A3856,SUP-LOC-02,B2B-732A3856,9.54,22,213,USD
SUP-LOC-01_B2B-739D0BBF,SUP-LOC-01,B2B-739D0BBF,25.44,8,99,USD
SUP-LOC-02_B2B-739D0BBF,SUP-LOC-02,B2B-739D0BBF,25.44,8,99,USD
SUP-NAT-01_B2B-739D0BBF,SUP-NAT-01,B2B-739D0BBF,26.88,8,99,USD
SUP-LOC-01_B2B-73B94E91,SUP-LOC-01,B2B-73B94E91,3.18,67,234,USD
SUP-LOC-02_B2B-73B94E91,SUP-LOC-02,B2B-73B94E91,3.18,67,234,USD
SUP-NAT-01_B2B-73B94E91,SUP-NAT-01,B2B-73B94E91,3.36,67,234,USD
SUP-LOC-01_B2B-73BAEB50,SUP-LOC-01,B2B-73BAEB50,13.78,15,171,USD
SUP-LOC-02_B2B-73BAEB50,SUP-LOC-02,B2B-73BAEB50,13.78,15,171,USD
SUP-LOC-01_B2B-73EEBDB3,SUP-LOC-01,B2B-73EEBDB3,27.56,8,90,USD
SUP-LOC-02_B2B-73EEBDB3,SUP-LOC-02,B2B-73EEBDB3,27.56,8,90,USD
SUP-NAT-01_B2B-73EEBDB3,SUP-NAT-01,B2B-73EEBDB3,29.12,8,90,USD
SUP-LOC-01_B2B-7405A3CF,SUP-LOC-01,B2B-7405A3CF,8.48,25,288,USD
SUP-LOC-02_B2B-7405A3CF,SUP-LOC-02,B2B-7405A3CF,8.48,25,288,USD
SUP-NAT-01_B2B-7405A3CF,SUP-NAT-01,B2B-7405A3CF,8.96,25,288,USD
SUP-LOC-01_B2B-74274CF8,SUP-LOC-01,B2B-74274CF8,18.02,12,165,USD
SUP-LOC-02_B2B-74274CF8,SUP-LOC-02,B2B-74274CF8,18.02,12,165,USD
SUP-LOC-01_B2B-74594E52,SUP-LOC-01,B2B-74594E52,2.65,80,303,USD
SUP-LOC-02_B2B-74594E52,SUP-LOC-02,B2B-74594E52,2.65,80,303,USD
SUP-NAT-01_B2B-74594E52,SUP-NAT-01,B2B-74594E52,2.8,80,303,USD
SUP-LOC-01_B2B-74EF5B95,SUP-LOC-01,B2B-74EF5B95,13.78,15,309,USD
SUP-LOC-02_B2B-74EF5B95,SUP-LOC-02,B2B-74EF5B95,13.78,15,309,USD
SUP-NAT-01_B2B-7516F84B,SUP-NAT-01,B2B-7516F84B,733.6,1,21,USD
SUP-NAT-02_B2B-7516F84B,SUP-NAT-02,B2B-7516F84B,733.6,1,21,USD
SUP-NAT-01_B2B-7521D3A0,SUP-NAT-01,B2B-7521D3A0,635.04,1,48,USD
SUP-NAT-02_B2B-7521D3A0,SUP-NAT-02,B2B-7521D3A0,635.04,1,48,USD
SUP-NAT-01_B2B-7554DD5B,SUP-NAT-01,B2B-7554DD5B,2644.32,1,36,USD
SUP-OEM-01_B2B-7554DD5B,SUP-OEM-01,B2B-7554DD5B,2880.42,1,36,USD
SUP-OEM-02_B2B-7554DD5B,SUP-OEM-02,B2B-7554DD5B,2880.42,1,36,USD
SUP-NAT-01_B2B-76125E46,SUP-NAT-01,B2B-76125E46,728.0,1,45,USD
SUP-NAT-02_B2B-76125E46,SUP-NAT-02,B2B-76125E46,728.0,1,45,USD
SUP-NAT-01_B2B-76ACFCBD,SUP-NAT-01,B2B-76ACFCBD,762.16,1,18,USD
SUP-NAT-02_B2B-76ACFCBD,SUP-NAT-02,B2B-76ACFCBD,762.16,1,18,USD
SUP-LOC-01_B2B-7714F117,SUP-LOC-01,B2B-7714F117,7.42,29,186,USD
SUP-LOC-02_B2B-7714F117,SUP-LOC-02,B2B-7714F117,7.42,29,186,USD
SUP-NAT-01_B2B-7714F117,SUP-NAT-01,B2B-7714F117,7.84,29,186,USD
SUP-LOC-01_B2B-7787D960,SUP-LOC-01,B2B-7787D960,838.46,1,24,USD
SUP-NAT-01_B2B-7787D960,SUP-NAT-01,B2B-7787D960,885.92,1,24,USD
SUP-NAT-02_B2B-7787D960,SUP-NAT-02,B2B-7787D960,885.92,1,24,USD
SUP-LOC-01_B2B-779BF89E,SUP-LOC-01,B2B-779BF89E,36.04,6,66,USD
SUP-LOC-02_B2B-779BF89E,SUP-LOC-02,B2B-779BF89E,36.04,6,66,USD
SUP-NAT-01_B2B-779BF89E,SUP-NAT-01,B2B-779BF89E,38.08,6,66,USD
SUP-NAT-01_B2B-77ACB959,SUP-NAT-01,B2B-77ACB959,534.8,1,42,USD
SUP-NAT-02_B2B-77ACB959,SUP-NAT-02,B2B-77ACB959,534.8,1,42,USD
SUP-LOC-01_B2B-78149712,SUP-LOC-01,B2B-78149712,49.29,4,93,USD
SUP-LOC-02_B2B-78149712,SUP-LOC-02,B2B-78149712,49.29,4,93,USD
SUP-NAT-01_B2B-78149712,SUP-NAT-01,B2B-78149712,52.08,4,93,USD
SUP-LOC-01_B2B-783BB58E,SUP-LOC-01,B2B-783BB58E,41.34,5,132,USD
SUP-LOC-02_B2B-783BB58E,SUP-LOC-02,B2B-783BB58E,41.34,5,132,USD
SUP-NAT-01_B2B-783BB58E,SUP-NAT-01,B2B-783BB58E,43.68,5,132,USD
SUP-LOC-01_B2B-7898BB76,SUP-LOC-01,B2B-7898BB76,24.38,9,201,USD
SUP-LOC-02_B2B-7898BB76,SUP-LOC-02,B2B-7898BB76,24.38,9,201,USD
SUP-LOC-01_B2B-78A27D03,SUP-LOC-01,B2B-78A27D03,16.96,12,294,USD
SUP-LOC-02_B2B-78A27D03,SUP-LOC-02,B2B-78A27D03,16.96,12,294,USD
SUP-LOC-01_B2B-78A4836A,SUP-LOC-01,B2B-78A4836A,44.52,5,624,USD
SUP-LOC-02_B2B-78A4836A,SUP-LOC-02,B2B-78A4836A,44.52,5,624,USD
SUP-NAT-01_B2B-78A4836A,SUP-NAT-01,B2B-78A4836A,47.04,5,624,USD
SUP-NAT-01_B2B-791A09AC,SUP-NAT-01,B2B-791A09AC,8976.8,1,21,USD
SUP-OEM-01_B2B-791A09AC,SUP-OEM-01,B2B-791A09AC,9778.3,1,21,USD
SUP-OEM-02_B2B-791A09AC,SUP-OEM-02,B2B-791A09AC,9778.3,1,21,USD
SUP-LOC-01_B2B-79711D45,SUP-LOC-01,B2B-79711D45,22.26,10,222,USD
SUP-LOC-02_B2B-79711D45,SUP-LOC-02,B2B-79711D45,22.26,10,222,USD
SUP-LOC-01_B2B-79AC7085,SUP-LOC-01,B2B-79AC7085,8.48,25,207,USD
SUP-LOC-02_B2B-79AC7085,SUP-LOC-02,B2B-79AC7085,8.48,25,207,USD
SUP-LOC-01_B2B-7A0B4541,SUP-LOC-01,B2B-7A0B4541,12.72,17,312,USD
SUP-LOC-02_B2B-7A0B4541,SUP-LOC-02,B2B-7A0B4541,12.72,17,312,USD
SUP-NAT-01_B2B-7A0B4541,SUP-NAT-01,B2B-7A0B4541,13.44,17,312,USD
SUP-LOC-01_B2B-7A8D9E84,SUP-LOC-01,B2B-7A8D9E84,1.06,100,1365,USD
SUP-LOC-02_B2B-7A8D9E84,SUP-LOC-02,B2B-7A8D9E84,1.06,100,1365,USD
SUP-NAT-01_B2B-7A8D9E84,SUP-NAT-01,B2B-7A8D9E84,1.12,100,1365,USD
SUP-LOC-01_B2B-7AC535CE,SUP-LOC-01,B2B-7AC535CE,44.52,5,120,USD
SUP-LOC-02_B2B-7AC535CE,SUP-LOC-02,B2B-7AC535CE,44.52,5,120,USD
SUP-LOC-01_B2B-7B3F9494,SUP-LOC-01,B2B-7B3F9494,10.6,20,279,USD
SUP-LOC-02_B2B-7B3F9494,SUP-LOC-02,B2B-7B3F9494,10.6,20,279,USD
SUP-LOC-01_B2B-7BB8C827,SUP-LOC-01,B2B-7BB8C827,78.44,3,135,USD
SUP-LOC-02_B2B-7BB8C827,SUP-LOC-02,B2B-7BB8C827,78.44,3,135,USD
SUP-LOC-01_B2B-7BE63F34,SUP-LOC-01,B2B-7BE63F34,13.78,15,189,USD
SUP-LOC-02_B2B-7BE63F34,SUP-LOC-02,B2B-7BE63F34,13.78,15,189,USD
SUP-LOC-01_B2B-7C101052,SUP-LOC-01,B2B-7C101052,16.96,12,174,USD
SUP-LOC-02_B2B-7C101052,SUP-LOC-02,B2B-7C101052,16.96,12,174,USD
SUP-NAT-01_B2B-7C101052,SUP-NAT-01,B2B-7C101052,17.92,12,174,USD
SUP-NAT-01_B2B-7C369525,SUP-NAT-01,B2B-7C369525,1123.92,1,36,USD
SUP-NAT-02_B2B-7C369525,SUP-NAT-02,B2B-7C369525,1123.92,1,36,USD
SUP-LOC-01_B2B-7C691EE5,SUP-LOC-01,B2B-7C691EE5,16.96,12,234,USD
SUP-LOC-02_B2B-7C691EE5,SUP-LOC-02,B2B-7C691EE5,16.96,12,234,USD
SUP-NAT-01_B2B-7C691EE5,SUP-NAT-01,B2B-7C691EE5,17.92,12,234,USD
SUP-LOC-01_B2B-7CB662D2,SUP-LOC-01,B2B-7CB662D2,1437.36,1,24,USD
SUP-NAT-01_B2B-7CB662D2,SUP-NAT-01,B2B-7CB662D2,1518.72,1,24,USD
SUP-NAT-02_B2B-7CB662D2,SUP-NAT-02,B2B-7CB662D2,1518.72,1,24,USD
SUP-LOC-01_B2B-7CCA405C,SUP-LOC-01,B2B-7CCA405C,13.78,15,327,USD
SUP-LOC-02_B2B-7CCA405C,SUP-LOC-02,B2B-7CCA405C,13.78,15,327,USD
